write_info	1.0
write_demog	1.0
write_epi	1.0
write_final	1.0
Nsets	5.0
Nreps	10.0
dur_p	0.25
Dmax	25.4
D50	3058.0
Dk	0.41
dur_d	0.75
beta_p	2.76
betamax	0.317
beta50	13938.0
betak	1.02
beta_d	0.76
rho	3.46
lifeExpectancy	50.0
dt	0.01
start_time	-5.0
report_from	-2.0
report_every	0.1
end_time	20.0
set	1
pop_size	1000.0
sigma_e	0.5
sigma_m	0.3
start_mu	4.5
contact_rate	0.5
proportionCore	0.2
nonCore_rateMultiplier	0.3
assortativity	0.8
rep	1
t	n_Uninfected_nonCore	n_Uninfected_Core	n_Infected_nonCore	n_Infected_Core	newInfections	ViralLoad_mean
0.6	815	196	1	0	0	4.28485598168
0.7	818	196	1	0	0	4.28485598168
0.8	818	197	1	0	0	4.28485598168
0.9	818	197	1	0	0	4.28485598168
1.0	817	198	1	0	0	4.28485598168
1.1	818	197	1	0	0	4.28485598168
1.2	819	196	1	0	0	4.28485598168
1.3	816	196	1	0	0	4.28485598168
1.4	816	196	1	0	0	4.28485598168
1.5	819	197	1	0	0	4.28485598168
1.6	820	198	1	0	0	4.28485598168
1.7	821	199	1	0	0	4.28485598168
1.8	819	198	1	0	0	4.28485598168
1.9	821	198	1	0	0	4.28485598168
2.0	821	198	1	0	0	4.28485598168
2.1	817	197	1	0	0	4.28485598168
2.2	817	197	1	0	0	4.28485598168
2.3	818	197	1	0	0	4.28485598168
2.4	818	197	1	0	0	4.28485598168
2.5	816	196	1	0	0	4.28485598168
2.6	819	196	1	0	0	4.28485598168
2.7	820	195	1	0	0	4.28485598168
2.8	820	195	1	0	0	4.28485598168
2.9	820	195	1	0	0	4.28485598168
3.0	821	195	1	0	0	4.28485598168
3.1	821	195	1	0	0	4.28485598168
3.2	818	195	1	0	0	4.28485598168
3.3	817	195	1	0	0	4.28485598168
3.4	820	195	1	0	0	4.28485598168
3.5	820	194	1	0	0	4.28485598168
3.6	814	195	1	0	0	4.28485598168
3.7	817	195	1	0	0	4.28485598168
3.8	813	194	1	0	0	4.28485598168
3.9	814	192	1	0	0	4.28485598168
4.0	813	192	1	0	0	4.28485598168
4.1	812	193	1	0	0	4.28485598168
4.2	813	192	1	0	0	4.28485598168
4.3	813	192	1	0	0	4.28485598168
4.4	812	191	1	0	0	4.28485598168
4.5	815	192	1	0	0	4.28485598168
4.6	814	192	1	0	0	4.28485598168
4.7	813	192	1	0	0	4.28485598168
4.8	810	193	1	0	0	4.28485598168
4.9	811	193	1	0	0	4.28485598168
5.0	814	193	1	0	0	4.28485598168
5.1	816	193	1	0	0	4.28485598168
5.2	814	192	1	0	0	4.28485598168
5.3	815	194	1	0	0	4.28485598168
5.4	816	194	1	0	0	4.28485598168
5.5	818	195	1	0	0	4.28485598168
5.6	819	196	1	0	0	4.28485598168
5.7	817	198	1	0	0	4.28485598168
5.8	816	197	1	0	0	4.28485598168
5.9	814	197	1	0	0	4.28485598168
6.0	812	198	1	0	0	4.28485598168
6.1	813	198	1	0	0	4.28485598168
6.2	814	199	1	0	0	4.28485598168
6.3	815	200	1	0	0	4.28485598168
6.4	816	200	1	0	0	4.28485598168
6.5	818	200	1	0	0	4.28485598168
6.6	819	200	1	0	0	4.28485598168
6.7	821	199	1	0	0	4.28485598168
6.8	823	199	1	0	0	4.28485598168
6.9	823	200	1	0	0	4.28485598168
7.0	821	200	1	0	0	4.28485598168
7.1	821	200	1	0	0	4.28485598168
7.2	822	199	1	0	0	4.28485598168
7.3	823	198	1	0	0	4.28485598168
7.4	822	198	1	0	0	4.28485598168
7.5	823	198	1	0	0	4.28485598168
7.6	821	199	1	0	0	4.28485598168
7.7	822	199	1	0	0	4.28485598168
7.8	822	200	1	0	0	4.28485598168
7.9	822	200	1	0	0	4.28485598168
8.0	822	199	1	0	0	4.28485598168
8.1	821	199	1	0	0	4.28485598168
8.2	817	200	1	0	0	4.28485598168
8.3	817	201	1	0	0	4.28485598168
8.4	818	201	1	0	0	4.28485598168
8.5	819	199	1	0	0	4.28485598168
8.6	815	200	1	0	0	4.28485598168
8.7	816	200	1	0	0	4.28485598168
8.8	815	200	1	0	0	4.28485598168
8.9	816	200	1	0	0	4.28485598168
9.0	813	199	1	0	0	4.28485598168
9.1	811	199	1	0	0	4.28485598168
9.2	812	200	1	0	0	4.28485598168
9.3	811	200	1	0	0	4.28485598168
9.4	809	200	1	0	0	4.28485598168
9.5	809	200	1	0	0	4.28485598168
9.6	808	200	1	0	0	4.28485598168
9.7	805	200	1	0	0	4.28485598168
9.8	806	201	1	0	0	4.28485598168
9.9	808	200	1	0	0	4.28485598168
10.0	810	200	1	0	0	4.28485598168
10.1	808	200	1	0	0	4.28485598168
10.2	811	201	1	0	0	4.28485598168
rep	7
t	n_Uninfected_nonCore	n_Uninfected_Core	n_Infected_nonCore	n_Infected_Core	newInfections	ViralLoad_mean
-2.0	804	180	0	0	0	0
-1.9	802	180	0	0	0	0
-1.8	804	181	0	0	0	0
-1.7	804	182	0	0	0	0
-1.6	804	182	0	0	0	0
-1.5	802	182	0	0	0	0
-1.4	803	182	0	0	0	0
-1.3	802	181	0	0	0	0
-1.2	802	180	0	0	0	0
-1.1	800	180	0	0	0	0
-1.0	803	180	0	0	0	0
-0.9	802	182	0	0	0	0
-0.8	802	181	0	0	0	0
-0.7	803	181	0	0	0	0
-0.6	803	180	0	0	0	0
-0.5	805	181	0	0	0	0
-0.4	805	181	0	0	0	0
-0.3	804	183	0	0	0	0
-0.2	803	183	0	0	0	0
-0.1	800	183	0	0	0	0
-6.23077978101e-14	799	183	1	0	0	4.1918462141
0.0999999999999	799	183	1	0	0	4.1918462141
0.2	800	184	1	0	0	4.1918462141
0.3	798	184	1	0	0	4.1918462141
0.4	796	184	1	0	0	4.1918462141
0.5	795	184	1	0	0	4.1918462141
0.6	794	184	1	0	0	4.1918462141
0.7	794	184	1	0	0	4.1918462141
0.8	796	186	1	0	0	4.1918462141
0.9	797	185	1	0	0	4.1918462141
1.0	800	185	1	0	0	4.1918462141
1.1	801	185	1	0	0	4.1918462141
1.2	803	185	1	0	0	4.1918462141
1.3	803	187	1	0	0	4.1918462141
1.4	800	187	1	0	0	4.1918462141
1.5	797	187	1	0	0	4.1918462141
1.6	797	186	1	0	0	4.1918462141
1.7	796	188	1	0	0	4.1918462141
1.8	795	188	1	0	0	4.1918462141
1.9	794	188	1	0	0	4.1918462141
2.0	795	185	1	0	0	4.1918462141
2.1	797	185	1	0	0	4.1918462141
2.2	797	185	1	0	0	4.1918462141
2.3	802	186	1	0	0	4.1918462141
2.4	801	186	1	0	0	4.1918462141
2.5	802	185	1	0	0	4.1918462141
2.6	801	185	1	0	0	4.1918462141
2.7	801	186	1	0	0	4.1918462141
2.8	802	186	1	0	0	4.1918462141
2.9	799	184	1	0	0	4.1918462141
3.0	799	185	1	0	0	4.1918462141
3.1	798	184	1	0	0	4.1918462141
3.2	798	185	1	0	0	4.1918462141
3.3	795	186	1	0	0	4.1918462141
3.4	790	187	1	0	0	4.1918462141
3.5	789	187	1	0	0	4.1918462141
3.6	787	185	1	0	0	4.1918462141
3.7	790	187	1	0	0	4.1918462141
3.8	786	186	1	0	0	4.1918462141
3.9	785	185	1	0	0	4.1918462141
4.0	784	185	1	0	0	4.1918462141
4.1	783	185	1	0	0	4.1918462141
4.2	783	185	1	0	0	4.1918462141
4.3	782	185	1	0	0	4.1918462141
4.4	783	184	1	0	0	4.1918462141
4.5	785	182	1	0	0	4.1918462141
4.6	784	183	1	0	0	4.1918462141
4.7	785	183	1	0	0	4.1918462141
4.8	785	185	1	0	0	4.1918462141
4.9	786	185	1	0	0	4.1918462141
5.0	783	185	1	0	0	4.1918462141
5.1	781	185	1	0	0	4.1918462141
5.2	781	186	1	0	0	4.1918462141
5.3	786	188	1	0	0	4.1918462141
5.4	784	187	1	0	0	4.1918462141
5.5	783	186	1	0	0	4.1918462141
5.6	776	188	1	0	0	4.1918462141
5.7	776	188	1	0	0	4.1918462141
5.8	776	188	1	0	0	4.1918462141
5.9	775	187	1	0	1	4.1918462141
6.0	776	191	3	0	0	4.69498919738
6.1	777	190	3	0	0	4.69498919738
6.2	776	190	3	0	0	4.69498919738
6.3	776	190	3	1	0	4.61791720324
6.4	776	189	3	1	0	4.61791720324
6.5	774	189	3	1	0	4.61791720324
6.6	778	189	3	1	0	4.61791720324
6.7	778	189	3	1	0	4.61791720324
6.8	776	188	3	1	0	4.61791720324
6.9	779	188	3	1	0	4.61791720324
7.0	778	189	3	1	0	4.61791720324
7.1	777	190	3	1	0	4.61791720324
7.2	777	189	3	1	0	4.61791720324
7.3	775	189	3	1	0	4.61791720324
7.4	773	189	3	1	0	4.61791720324
7.5	773	189	3	1	0	4.61791720324
7.6	773	189	3	1	0	4.61791720324
7.7	771	190	3	1	0	4.61791720324
7.8	772	192	3	1	0	4.61791720324
7.9	773	191	3	1	0	4.61791720324
8.0	772	191	3	1	0	4.61791720324
8.1	770	191	3	1	0	4.61791720324
8.2	767	191	2	1	0	4.75994086628
8.3	770	191	2	1	0	4.75994086628
8.4	770	191	2	1	0	4.75994086628
8.5	771	191	2	1	0	4.75994086628
8.6	769	191	2	1	0	4.75994086628
8.7	770	191	2	1	0	4.75994086628
8.8	768	191	2	1	0	4.75994086628
8.9	765	193	2	1	0	4.75994086628
9.0	761	194	2	1	0	4.75994086628
9.1	764	194	2	1	0	4.75994086628
9.2	762	195	2	1	0	4.75994086628
9.3	761	194	2	1	0	4.75994086628
9.4	762	194	2	1	0	4.75994086628
9.5	763	194	2	1	0	4.75994086628
9.6	763	193	2	1	0	4.75994086628
9.7	764	193	2	1	0	4.75994086628
9.8	765	193	2	1	0	4.75994086628
9.9	766	194	2	1	0	4.75994086628
10.0	767	194	2	1	0	4.75994086628
10.1	765	194	2	1	0	4.75994086628
10.2	762	194	2	1	0	4.75994086628
10.3	766	194	2	1	0	4.75994086628
10.4	766	193	2	1	0	4.75994086628
10.5	765	192	2	1	0	4.75994086628
10.6	767	190	2	2	0	4.66234751001
10.7	769	191	2	2	0	4.66234751001
10.8	768	192	2	1	0	4.75422960642
10.9	766	193	2	1	0	4.75422960642
11.0	767	194	2	1	0	4.75422960642
11.1	766	194	2	1	0	4.75422960642
11.2	769	195	2	1	0	4.75422960642
11.3	770	195	2	1	0	4.75422960642
11.4	771	195	2	1	0	4.75422960642
11.5	770	195	1	1	0	4.64922225672
11.6	770	195	1	1	0	4.64922225672
11.7	772	195	1	1	0	4.64922225672
11.8	773	196	1	1	0	4.64922225672
11.9	774	197	1	1	0	4.64922225672
12.0	775	196	1	1	0	4.64922225672
12.1	775	196	1	1	0	4.64922225672
12.2	771	196	1	1	0	4.64922225672
12.3	770	197	1	1	0	4.64922225672
12.4	771	197	1	1	0	4.64922225672
12.5	773	198	1	1	0	4.64922225672
12.6	770	198	1	1	0	4.64922225672
12.7	769	198	1	1	0	4.64922225672
12.8	770	200	1	1	0	4.64922225672
12.9	772	200	0	1	0	4.36956744121
13.0	772	200	0	1	0	4.36956744121
13.1	772	199	0	1	0	4.36956744121
13.2	773	199	0	1	0	4.36956744121
13.3	777	200	0	1	0	4.36956744121
13.4	780	199	0	1	0	4.36956744121
13.5	779	200	0	1	0	4.36956744121
13.6	778	200	0	1	0	4.36956744121
13.7	778	201	0	1	0	4.36956744121
13.8	778	203	0	1	0	4.36956744121
13.9	782	204	0	1	0	4.36956744121
14.0	782	204	0	1	0	4.36956744121
14.1	781	204	0	1	0	4.36956744121
14.2	784	205	0	1	0	4.36956744121
14.3	781	206	0	1	0	4.36956744121
14.4	781	207	0	1	0	4.36956744121
14.5	782	208	0	1	0	4.36956744121
14.6	784	208	0	1	0	4.36956744121
14.7	785	208	0	1	0	4.36956744121
14.8	783	207	0	1	0	4.36956744121
14.9	785	206	0	1	0	4.36956744121
15.0	784	206	0	1	0	4.36956744121
15.1	785	208	0	1	0	4.36956744121
15.2	785	207	0	1	0	4.36956744121
15.3	787	207	0	1	0	4.36956744121
15.4	787	209	0	1	0	4.36956744121
15.5	787	208	0	1	0	4.36956744121
15.6	787	208	0	1	0	4.36956744121
15.7	785	208	0	1	0	4.36956744121
15.8	783	209	0	1	0	4.36956744121
15.9	782	210	0	1	0	4.36956744121
16.0	781	211	0	1	0	4.36956744121
16.1	780	212	0	1	0	4.36956744121
16.2	779	212	0	1	0	4.36956744121
16.3	780	211	0	1	0	4.36956744121
16.4	781	212	0	1	0	4.36956744121
16.5	784	212	0	1	0	4.36956744121
16.6	782	212	0	1	0	4.36956744121
16.7	784	213	0	1	0	4.36956744121
rep	8
t	n_Uninfected_nonCore	n_Uninfected_Core	n_Infected_nonCore	n_Infected_Core	newInfections	ViralLoad_mean
-2.0	797	196	0	0	0	0
-1.9	799	195	0	0	0	0
-1.8	800	195	0	0	0	0
-1.7	798	196	0	0	0	0
-1.6	800	196	0	0	0	0
-1.5	802	195	0	0	0	0
-1.4	804	196	0	0	0	0
-1.3	805	195	0	0	0	0
-1.2	804	196	0	0	0	0
-1.1	804	196	0	0	0	0
-1.0	804	196	0	0	0	0
-0.9	805	196	0	0	0	0
-0.8	804	195	0	0	0	0
-0.7	803	195	0	0	0	0
-0.6	806	195	0	0	0	0
-0.5	808	194	0	0	0	0
-0.4	809	193	0	0	0	0
-0.3	811	193	0	0	0	0
-0.2	811	193	0	0	0	0
-0.1	814	194	0	0	0	0
-6.23077978101e-14	814	195	1	0	0	4.06568997725
0.0999999999999	816	195	1	0	0	4.06568997725
0.2	819	194	1	0	0	4.06568997725
0.3	818	193	1	0	0	4.06568997725
0.4	818	192	1	0	0	4.06568997725
0.5	817	192	1	0	0	4.06568997725
0.6	817	192	1	0	0	4.06568997725
0.7	813	193	1	0	0	4.06568997725
0.8	813	194	1	0	0	4.06568997725
0.9	813	195	1	0	0	4.06568997725
1.0	809	195	1	0	0	4.06568997725
1.1	811	197	1	0	0	4.06568997725
1.2	809	198	1	0	0	4.06568997725
1.3	810	198	1	0	0	4.06568997725
1.4	809	198	1	0	0	4.06568997725
1.5	806	199	1	0	0	4.06568997725
1.6	803	198	1	0	0	4.06568997725
1.7	803	197	1	0	0	4.06568997725
1.8	805	197	1	0	0	4.06568997725
1.9	805	198	1	0	0	4.06568997725
2.0	805	197	1	0	0	4.06568997725
2.1	803	198	1	0	0	4.06568997725
2.2	803	198	1	0	0	4.06568997725
2.3	804	198	1	0	0	4.06568997725
2.4	806	197	1	0	0	4.06568997725
2.5	811	197	1	0	0	4.06568997725
2.6	811	198	1	0	0	4.06568997725
2.7	811	198	1	0	0	4.06568997725
2.8	814	199	1	0	0	4.06568997725
2.9	815	198	1	0	0	4.06568997725
3.0	819	197	1	0	0	4.06568997725
3.1	820	197	1	0	0	4.06568997725
3.2	818	197	1	0	0	4.06568997725
3.3	818	197	1	0	0	4.06568997725
3.4	819	195	1	0	0	4.06568997725
3.5	817	195	1	0	0	4.06568997725
3.6	817	195	1	0	0	4.06568997725
3.7	816	195	1	0	0	4.06568997725
3.8	816	196	1	0	0	4.06568997725
3.9	814	197	1	0	0	4.06568997725
4.0	813	197	1	0	0	4.06568997725
4.1	813	197	1	0	0	4.06568997725
4.2	817	198	1	0	0	4.06568997725
4.3	816	197	1	0	0	4.06568997725
4.4	816	196	1	0	0	4.06568997725
4.5	817	196	1	0	0	4.06568997725
4.6	814	195	1	0	0	4.06568997725
4.7	816	197	1	0	0	4.06568997725
4.8	812	197	1	0	0	4.06568997725
4.9	811	196	1	0	0	4.06568997725
5.0	809	197	1	0	0	4.06568997725
5.1	809	197	1	0	0	4.06568997725
5.2	808	197	1	0	0	4.06568997725
5.3	806	197	1	0	0	4.06568997725
5.4	807	197	1	0	0	4.06568997725
5.5	805	198	1	0	0	4.06568997725
5.6	807	198	1	0	0	4.06568997725
5.7	809	197	1	0	0	4.06568997725
5.8	809	197	1	0	0	4.06568997725
5.9	812	197	1	0	0	4.06568997725
6.0	812	196	1	0	0	4.06568997725
6.1	809	197	1	0	0	4.06568997725
6.2	808	197	1	0	0	4.06568997725
6.3	807	198	1	0	0	4.06568997725
6.4	807	197	1	0	0	4.06568997725
6.5	808	199	1	0	0	4.06568997725
6.6	809	199	1	0	0	4.06568997725
6.7	810	199	1	0	0	4.06568997725
6.8	809	200	1	0	0	4.06568997725
6.9	811	200	1	0	0	4.06568997725
7.0	812	201	1	0	0	4.06568997725
7.1	811	200	1	0	0	4.06568997725
7.2	812	201	1	0	0	4.06568997725
7.3	809	200	1	0	0	4.06568997725
7.4	806	200	1	0	0	4.06568997725
7.5	805	200	1	0	0	4.06568997725
7.6	807	199	1	0	0	4.06568997725
7.7	807	201	1	0	0	4.06568997725
7.8	804	201	1	0	0	4.06568997725
7.9	801	198	1	0	0	4.06568997725
8.0	802	197	1	0	0	4.06568997725
8.1	800	197	1	0	0	4.06568997725
8.2	800	198	1	0	0	4.06568997725
8.3	801	199	1	0	0	4.06568997725
8.4	800	198	1	0	0	4.06568997725
8.5	798	199	1	0	0	4.06568997725
8.6	797	197	1	0	0	4.06568997725
8.7	798	196	1	0	0	4.06568997725
8.8	798	196	1	0	0	4.06568997725
8.9	798	196	1	0	0	4.06568997725
9.0	796	196	1	0	0	4.06568997725
9.1	797	198	1	0	0	4.06568997725
rep	9
t	n_Uninfected_nonCore	n_Uninfected_Core	n_Infected_nonCore	n_Infected_Core	newInfections	ViralLoad_mean
-2.0	805	187	0	0	0	0
-1.9	805	187	0	0	0	0
-1.8	806	187	0	0	0	0
-1.7	804	188	0	0	0	0
-1.6	805	189	0	0	0	0
-1.5	805	190	0	0	0	0
-1.4	806	190	0	0	0	0
-1.3	809	190	0	0	0	0
-1.2	806	190	0	0	0	0
-1.1	805	189	0	0	0	0
-1.0	807	190	0	0	0	0
-0.9	803	190	0	0	0	0
-0.8	802	191	0	0	0	0
-0.7	801	191	0	0	0	0
-0.6	802	190	0	0	0	0
-0.5	802	189	0	0	0	0
-0.4	800	188	0	0	0	0
-0.3	802	188	0	0	0	0
-0.2	804	188	0	0	0	0
-0.1	803	188	0	0	0	0
-6.23077978101e-14	801	190	1	0	0	4.25712116665
0.0999999999999	800	189	1	0	0	4.25712116665
0.2	803	190	1	0	0	4.25712116665
0.3	800	191	1	0	0	4.25712116665
0.4	802	191	1	0	0	4.25712116665
0.5	801	191	1	0	0	4.25712116665
0.6	803	191	1	0	0	4.25712116665
0.7	803	190	1	0	0	4.25712116665
0.8	802	190	1	0	0	4.25712116665
0.9	804	190	1	0	0	4.25712116665
1.0	805	190	1	0	0	4.25712116665
1.1	806	189	1	0	0	4.25712116665
1.2	801	189	1	0	0	4.25712116665
1.3	797	190	1	0	0	4.25712116665
1.4	796	190	1	0	0	4.25712116665
1.5	793	191	1	0	0	4.25712116665
1.6	793	191	1	0	0	4.25712116665
1.7	796	191	1	0	0	4.25712116665
1.8	796	190	1	0	0	4.25712116665
1.9	797	189	1	0	0	4.25712116665
2.0	795	189	1	0	0	4.25712116665
2.1	793	189	1	0	0	4.25712116665
2.2	794	188	1	0	0	4.25712116665
2.3	797	190	1	0	0	4.25712116665
2.4	795	189	1	0	0	4.25712116665
2.5	797	188	1	0	0	4.25712116665
2.6	798	187	1	0	0	4.25712116665
2.7	800	186	1	0	0	4.25712116665
2.8	799	186	1	0	0	4.25712116665
2.9	800	186	1	0	0	4.25712116665
3.0	797	186	1	0	0	4.25712116665
3.1	800	187	1	0	0	4.25712116665
3.2	800	187	1	0	0	4.25712116665
3.3	799	188	1	0	0	4.25712116665
3.4	799	189	1	0	0	4.25712116665
3.5	799	188	1	0	0	4.25712116665
3.6	798	188	1	0	0	4.25712116665
3.7	798	188	1	0	0	4.25712116665
3.8	799	187	1	0	0	4.25712116665
3.9	800	188	1	0	0	4.25712116665
4.0	803	188	1	0	0	4.25712116665
4.1	801	187	1	0	0	4.25712116665
4.2	800	187	1	0	0	4.25712116665
4.3	802	188	1	0	0	4.25712116665
4.4	800	188	1	0	0	4.25712116665
4.5	798	188	1	0	0	4.25712116665
4.6	799	188	1	0	0	4.25712116665
4.7	799	187	1	0	0	4.25712116665
4.8	800	187	1	0	0	4.25712116665
4.9	803	189	1	0	0	4.25712116665
5.0	804	189	1	0	0	4.25712116665
5.1	806	189	1	0	0	4.25712116665
5.2	803	189	1	0	0	4.25712116665
5.3	804	189	1	0	0	4.25712116665
5.4	804	187	1	0	0	4.25712116665
5.5	805	188	1	0	0	4.25712116665
5.6	805	188	1	0	0	4.25712116665
5.7	805	188	1	0	0	4.25712116665
5.8	803	187	1	0	0	4.25712116665
5.9	805	188	1	0	0	4.25712116665
6.0	806	189	1	0	0	4.25712116665
6.1	805	189	1	0	0	4.25712116665
6.2	803	189	1	0	0	4.25712116665
6.3	805	189	1	0	0	4.25712116665
6.4	805	189	1	0	0	4.25712116665
6.5	803	190	1	0	0	4.25712116665
6.6	804	190	1	0	0	4.25712116665
6.7	800	190	1	0	0	4.25712116665
6.8	800	192	1	0	0	4.25712116665
6.9	802	192	1	0	0	4.25712116665
7.0	802	192	1	0	0	4.25712116665
7.1	801	192	1	0	0	4.25712116665
7.2	801	192	1	0	0	4.25712116665
7.3	802	192	1	0	0	4.25712116665
7.4	800	194	1	0	0	4.25712116665
7.5	800	194	1	0	0	4.25712116665
7.6	797	194	1	0	0	4.25712116665
7.7	795	194	1	0	0	4.25712116665
7.8	796	194	1	0	0	4.25712116665
7.9	797	194	1	0	0	4.25712116665
8.0	798	195	1	0	0	4.25712116665
8.1	798	195	1	0	0	4.25712116665
8.2	799	195	1	0	0	4.25712116665
8.3	800	195	1	0	0	4.25712116665
8.4	802	194	1	0	0	4.25712116665
8.5	805	194	1	0	0	4.25712116665
8.6	809	193	1	0	0	4.25712116665
8.7	808	193	1	0	0	4.25712116665
8.8	806	194	1	0	0	4.25712116665
8.9	805	193	1	0	0	4.25712116665
9.0	806	194	1	0	0	4.25712116665
9.1	805	194	1	0	0	4.25712116665
9.2	806	196	1	0	0	4.25712116665
9.3	809	198	1	0	0	4.25712116665
9.4	813	198	0	0	0	0
rep	10
t	n_Uninfected_nonCore	n_Uninfected_Core	n_Infected_nonCore	n_Infected_Core	newInfections	ViralLoad_mean
-2.0	843	163	0	0	0	0
-1.9	842	162	0	0	0	0
-1.8	844	162	0	0	0	0
-1.7	845	162	0	0	0	0
-1.6	844	163	0	0	0	0
-1.5	843	164	0	0	0	0
-1.4	842	164	0	0	0	0
-1.3	843	164	0	0	0	0
-1.2	843	164	0	0	0	0
-1.1	843	165	0	0	0	0
-1.0	844	165	0	0	0	0
-0.9	846	164	0	0	0	0
-0.8	846	163	0	0	0	0
-0.7	846	164	0	0	0	0
-0.6	848	166	0	0	0	0
-0.5	848	166	0	0	0	0
-0.4	847	165	0	0	0	0
-0.3	846	164	0	0	0	0
-0.2	844	163	0	0	0	0
-0.1	843	162	0	0	0	0
-6.23077978101e-14	843	162	1	0	0	5.09764150642
0.0999999999999	843	163	1	0	0	5.09764150642
0.2	841	163	1	0	0	5.09764150642
0.3	837	163	1	0	0	5.09764150642
0.4	835	163	1	0	0	5.09764150642
0.5	833	162	1	0	0	5.09764150642
0.6	831	162	1	0	0	5.09764150642
0.7	833	162	1	0	0	5.09764150642
0.8	836	163	1	0	0	5.09764150642
0.9	835	163	1	0	0	5.09764150642
1.0	836	163	1	0	0	5.09764150642
1.1	837	163	1	0	0	5.09764150642
1.2	839	163	1	0	0	5.09764150642
1.3	840	164	1	0	0	5.09764150642
1.4	838	164	1	0	0	5.09764150642
1.5	838	163	1	0	0	5.09764150642
1.6	838	165	1	0	0	5.09764150642
1.7	837	165	1	0	0	5.09764150642
1.8	838	165	1	0	0	5.09764150642
1.9	837	163	1	0	0	5.09764150642
2.0	837	163	1	0	0	5.09764150642
2.1	836	162	1	0	0	5.09764150642
2.2	835	162	1	0	0	5.09764150642
2.3	834	163	1	0	0	5.09764150642
2.4	832	163	1	0	0	5.09764150642
2.5	829	163	1	0	0	5.09764150642
2.6	828	164	1	0	0	5.09764150642
2.7	826	163	1	0	0	5.09764150642
2.8	827	164	1	0	0	5.09764150642
2.9	825	165	1	0	0	5.09764150642
3.0	824	165	1	0	0	5.09764150642
3.1	823	167	1	0	0	5.09764150642
3.2	823	166	1	0	0	5.09764150642
3.3	822	167	1	0	0	5.09764150642
3.4	821	167	1	0	0	5.09764150642
3.5	820	167	1	0	0	5.09764150642
3.6	817	167	1	0	0	5.09764150642
3.7	816	166	1	0	0	5.09764150642
3.8	818	166	1	0	0	5.09764150642
3.9	817	165	1	0	0	5.09764150642
4.0	817	166	1	0	0	5.09764150642
4.1	814	165	1	0	0	5.09764150642
4.2	815	166	1	0	0	5.09764150642
4.3	813	165	1	0	0	5.09764150642
4.4	812	166	1	0	0	5.09764150642
4.5	814	166	1	0	0	5.09764150642
4.6	814	166	1	0	0	5.09764150642
4.7	814	164	1	0	0	5.09764150642
4.8	814	164	1	0	0	5.09764150642
4.9	815	164	1	0	0	5.09764150642
5.0	813	165	1	0	0	5.09764150642
5.1	816	166	1	0	0	5.09764150642
5.2	817	166	1	0	0	5.09764150642
5.3	815	166	1	0	0	5.09764150642
5.4	813	166	1	0	0	5.09764150642
5.5	812	166	1	0	0	5.09764150642
5.6	812	167	1	0	0	5.09764150642
5.7	815	167	1	0	0	5.09764150642
5.8	815	166	1	0	0	5.09764150642
5.9	816	166	1	0	0	5.09764150642
6.0	816	165	1	0	0	5.09764150642
6.1	817	165	1	0	0	5.09764150642
6.2	814	165	1	0	0	5.09764150642
6.3	813	165	1	0	0	5.09764150642
6.4	813	166	1	0	0	5.09764150642
6.5	810	166	1	1	0	4.32731101204
6.6	809	165	0	1	0	3.55698051766
6.7	810	165	0	1	0	3.55698051766
6.8	811	165	0	1	0	3.55698051766
6.9	811	166	0	1	0	3.55698051766
7.0	809	165	0	1	0	3.55698051766
7.1	810	166	0	1	0	3.55698051766
7.2	814	166	0	1	0	3.55698051766
7.3	813	166	0	1	0	3.55698051766
7.4	813	165	0	1	0	3.55698051766
7.5	814	166	0	1	0	3.55698051766
7.6	812	164	0	2	0	4.31208395947
7.7	811	166	0	2	0	4.31208395947
7.8	812	165	0	3	0	3.95423733017
7.9	812	166	0	3	0	3.95423733017
8.0	809	166	0	3	0	3.95423733017
8.1	807	165	0	3	0	3.95423733017
8.2	809	164	0	3	0	3.95423733017
8.3	809	164	0	3	0	3.95423733017
8.4	812	163	0	3	0	3.95423733017
8.5	812	161	0	3	0	3.95423733017
8.6	812	162	0	3	0	3.95423733017
8.7	814	162	0	3	0	3.95423733017
8.8	815	161	0	3	0	3.95423733017
8.9	814	162	0	3	0	3.95423733017
9.0	817	162	0	3	0	3.95423733017
9.1	816	162	0	3	0	3.95423733017
9.2	817	162	0	3	0	3.95423733017
9.3	817	162	0	3	0	3.95423733017
9.4	819	162	0	3	0	3.95423733017
9.5	818	161	0	3	0	3.95423733017
9.6	818	161	0	3	0	3.95423733017
9.7	818	161	0	3	0	3.95423733017
9.8	817	161	0	3	0	3.95423733017
9.9	819	161	0	3	0	3.95423733017
10.0	820	161	0	3	0	3.95423733017
10.1	822	161	0	3	0	3.95423733017
10.2	819	162	0	3	0	3.95423733017
10.3	818	162	0	3	0	3.95423733017
10.4	816	163	0	3	0	3.95423733017
10.5	817	163	0	3	0	3.95423733017
10.6	819	163	0	3	0	3.95423733017
10.7	817	162	0	3	0	3.95423733017
10.8	818	161	0	3	0	3.95423733017
10.9	819	159	0	4	0	3.98009133122
11.0	819	161	0	4	0	3.98009133122
11.1	823	159	0	5	0	3.99218887393
11.2	821	159	0	5	0	3.99218887393
11.3	818	159	0	5	0	3.99218887393
11.4	818	159	0	5	0	3.99218887393
11.5	819	158	0	5	0	3.99218887393
11.6	818	158	0	5	0	3.99218887393
11.7	815	158	0	5	0	3.99218887393
